Dataset,Method,Seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
10x_human_lymph_node_D1,Method 2,1892,0.17415520043950125,0.3340377172821913,0.3286623557739013,0.3893716356767435,0.3340377172821912,0.024105397984450726
10x_human_lymph_node_D1,Method 2,1173,0.17802317096432602,0.3325357541368536,0.3271198802114296,0.38509466972006995,0.3325357541368536,0.013755584567916162
10x_human_lymph_node_D1,Method 2,69,0.1802550518002909,0.33150213651613103,0.3261089528452233,0.38651370396289897,0.33150213651613103,0.021991120885093727
10x_human_lymph_node_D1,Method 2,2024,0.19086217126244948,0.3294129411704217,0.32397044148252674,0.3807446422621624,0.3294129411704217,0.014862108431500856
10x_human_lymph_node_D1,Method 2,231,0.18451468951870298,0.33178739591731093,0.32636260845575543,0.38463373269887613,0.3317873959173109,0.01861249713571232
10x_human_lymph_node_D1,Method 2,1971,0.17127322352374444,0.3320422332869533,0.3266659620260953,0.3881312060291071,0.3320422332869532,0.025091453831476276
10x_human_lymph_node_D1,Method 2,2497,0.17377913892182442,0.3279349403701711,0.3225079849791726,0.38202124707766555,0.3279349403701711,0.023045717001455048
10x_human_lymph_node_D1,Method 2,338,0.1818707666486465,0.3359514976327775,0.3305934695063519,0.3914043076699377,0.33595149763277754,0.020372404853583163
10x_human_lymph_node_D1,Method 2,3127,0.17621810146296935,0.33414723446514133,0.3287602491025988,0.388441882125707,0.33414723446514144,0.023464063168510848
10x_human_lymph_node_D1,Method 2,2001,0.1884656414169288,0.3419418685497427,0.3366275208797056,0.39804867007343964,0.34194186854974273,0.019716166143722447
10x_human_lymph_node_D1,Method 2,2022,0.173567024978979,0.336351907368378,0.3310203471546923,0.3938893601529191,0.336351907368378,0.02536631896714291
10x_human_lymph_node_D1,Method 2,574,0.17516136935647258,0.3285524320697984,0.32311216020612166,0.3813088450771571,0.32855243206979834,0.015205970788994671
10x_human_lymph_node_D1,Method 2,2428,0.17454186580602923,0.3332713815148257,0.32790570292723054,0.38964938497383383,0.33327138151482566,0.023580682405710516
10x_human_lymph_node_D1,Method 2,999,0.17378706815416217,0.330032331463578,0.32461484806203655,0.3837737769877307,0.330032331463578,0.022105832604825695
